"id","url","created_by","created_at","terms","term_count","answered","answered_by","answer_terms","answer_term_count","posters","poster_count","posts_count","views","like_count"
"974","https://forum.knime.com/t/knime-2-3-flow-control-nodes-not-available/974","billsteel","2010-12-23T23:06","flow, control, avail, download, instal, sdk, see, categori",8,"no",,,0,"berthold, billsteel, dmt, chalaoux, gabriel, matthew_clark",6,6,8,0
"973","https://forum.knime.com/t/administrative-possible-to-include-comments-in-forum-rss-feeds/973","greglandrum","2010-12-23T08:54","possibl, includ, comment, forum, rss, feed, abl, follow, activ, reader, avoid, come, websit, everi, day, stay, top, current, post, modifi, configur, softwar, greg",23,"no",,,0,"dmt, greglandrum",2,3,11,0
"972","https://forum.knime.com/t/item-set-finder-error/972","Max","2010-12-22T15:24","item, set, finder, error, updat, version, itemsetminernodemodel, extern, execut, fail, code, tmp, apriori, elf, found, syntax, unexpect, same, algorithm, case, max",21,"no",,,0,"tobias.koetter, gabriel, Max",3,8,36,0
"970","https://forum.knime.com/t/loop-end-errors/970","gbonamy","2010-12-22T01:18","loop, end, error, few, issu, resolv, tool, place, flag, bug, fix, helio, servic, releas, build, id, generat, data, differ, number, column, behav, similar, fashion, concaten, tabl, differentid, aggreg, correct, alreadi, feasibl, cannot, cell, empti, type, non, nativ, merg, two, each, one, row, same, datavalu, missingcel, vs, run, port, follow, although, somehow, result, assum, describ, code, dataspec, configur, match, spec, after, execut, known, soon, workaround, ghislain",65,"no",,,0,"Marlin, gabriel, Ergonomist, gbonamy",4,5,24,0
"969","https://forum.knime.com/t/color-manager/969","mayermar","2010-12-21T11:49","color, manag, beginn, assign, data, set, accord, valu, specif, column, consist, numer, between, miss, inform, statist, howev, minimum, zero, find, alter, flaw, wrong, martin",24,"no",,,0,"gabriel, mayermar",2,3,16,0
"968","https://forum.knime.com/t/group-string-data-in-intervals/968","h.bogay","2010-12-20T17:01","group, string, data, interv, mean, cluster, oper, expect, numer, input, status, sport, marri, badminton, singl, soccer, basketbal, result, convert, integ, column, number, alway, possibl",24,"no",,,0,"agiani99, h.bogay, gabriel",3,5,15,0
"967","https://forum.knime.com/t/knime-2-3-0-update-problem-on-mac-os-x/967","treutlein","2010-12-18T05:33","updat, mac, os, instal, java, javaformacosx, should, latest, version, howev, extens, via, onlin, softwar, site, error, intern, occur, dure, contact, lang, nullpointerexcept, cdk, weka, herbert",25,"no",,,0,"thor, gabriel, luis.defigueiredo, dmt, treutlein",5,11,21,0
"966","https://forum.knime.com/t/what-do-with-nodes-that-does-not-produce-output-in-loops/966","Indh","2010-12-17T14:30","produc, output, loop, two, chemistri, extern, tool, wari, paramet, first, flow, variabl, sometim, give, data, port, error, messag, continu, anyway, feed, second, run, execut, fail, file, found, stop, generic, solv",30,"no",,,0,"gabriel, Indh",2,2,11,0
"965","https://forum.knime.com/t/log-file/965","baj","2010-12-16T12:13","log, file, run, occasion, execut, either, command, line, gui, actual, rather, general, relat, qualiti, assur, traceabl, mean, sometim, forget, caus, mani, layer, resolv, suggest, generat, readabl, summari, print, out, name, descript, after, complet, failur, tabl, spec, write, should, histori, import, gain, immedi, access, data, html, format, where, highlight, one, per, configur, specifi, filenam, paramet, exampl, leav, lot, work, end, user, describ, their, correct, make, much, easier, trace, back, propos, consider, attent, bernd",72,"no",,,0,"baj",1,1,11,0
"964","https://forum.knime.com/t/column-specs/964","baj","2010-12-16T11:52","column, spec, export, tabl, real",5,"no",,,0,"gabriel, baj",2,3,24,0
"961","https://forum.knime.com/t/has-anybody-ever-seen-knime-crash-like-this/961","Sebastian_Rohrer","2010-12-15T17:43","anybodi, ever, seen, crash, lack, precis, topic, header, realli, strang, behaviour, cannot, describ, word, screenshot, wrong, prevent, lot, sebastian, bit, opensus",21,"no",,,0,"Ergonomist, paulboardman, Sebastian_Rohrer",3,3,10,0
"960","https://forum.knime.com/t/resorting-columns/960","agiani99","2010-12-15T13:29","resort, column, accord, extern, list, txt, intern, contain, order, name, limit, alphabet, hint, expeci, cell, plot, interest, alter, row, achiev, evid, block, apper, dispers, matrix, andrea",26,"no",,,0,"agiani99",1,1,12,0
"959","https://forum.knime.com/t/reporting-not-working-in-2-3/959","tjc","2010-12-13T17:11","report, work, run, win, bit, cannot, after, click, open, button, dialog, oper, progress, shown, close, point, program, hang, forc, under, issu, similar, debug, find, out, caus",26,"no",,,0,"tjc, Peter",2,3,8,0
"958","https://forum.knime.com/t/wished-function/958","agiani99","2010-12-13T16:44","function, hallo, quick, possibl, request, releas, version, convert, upon, save, info, too, sincer, actual, major, chang, made, interest, button, scan, workspac, warn, run, previous, incompat, andrea",26,"no",,,0,"agiani99",1,1,10,0
"957","https://forum.knime.com/t/sequential-association-rules-sequential-pattern-in-knime/957","h.bogay","2010-12-12T01:04","sequenti, associ, rule, pattern, mine, wich, oper, task, give, tip, bogay",11,"no",,,0,"h.bogay, gabriel",2,3,13,0
"955","https://forum.knime.com/t/run-knime-from-own-code/955","Moredread","2010-12-10T21:50","run, own, code, interest, provid, paramet, combin, extern, framework, written, java, possibl, call, anoth, applic, interfac, variabl, weka, jar, gui, bean, flowrunn, class, initi, appropri, alternativli, speed, up, invok, batch, signific, sever, thousend, differ, set, around, second, start, time, much, too, long",42,"no",,,0,"thor, Moredread",2,2,11,0
"954","https://forum.knime.com/t/date-fields/954","carbonmetrics","2010-12-09T14:13","date, field, string, convers, replac, work, multipl, column, read, excel, file, click, finger, blue, updat, also, mac, henk",18,"no",,,0,"carbonmetrics",1,1,10,0
"953","https://forum.knime.com/t/tibco-spotfire-missing-in-knime-2-3/953","Sebastian_Rohrer","2010-12-08T14:50","tibco, spotfir, miss, extens, lab, updat, site, abl, find, point, right, direct, lot, sebastian, winxp, bit",16,"no",,,0,"jimun, tobias.koetter, Sebastian_Rohrer, wiswedel",4,5,13,0
"950","https://forum.knime.com/t/missing-jre/950","baj","2010-12-07T17:27","miss, jre, download, dev, releas, find, usual, place, move, bernd",10,"no",,,0,"gabriel, baj, wiswedel",3,4,12,0
"948","https://forum.knime.com/t/concatenate-problem/948","baj","2010-12-02T14:06","concaten, three, tabl, each, row, most, same, key, option, heap, space, error, jvm, crash, rather, genour, dknime, expert, mode, true, xx, permsiz, maxperms, xmx, tmpdir, pasteur, solexa, travail, pf, tmp, logfil, maxsiz, dorg, contain, cellsinmemori, suggest, work, futur, expect, more, per, solut, make, check, uniq, bernd",46,"no",,,0,"baj, wiswedel",2,2,10,0
"947","https://forum.knime.com/t/bug-when-changing-number-of-columns/947","baj","2010-12-02T13:59","bug, chang, number, column, consist, pivot, bit, later, linear, correl, lc, output, after, remov, one, group, input, tabl, becom, misconfigur, execut, ad, addit, consid, mani, describ, standard, process, avoid, behavior, develop, own, actual, normal, outcom, dramat, user, should, awar, act, each, time, disagre, latter, statement, bernd",46,"no",,,0,"oscar.mora, baj, wiswedel",3,3,8,0
"943","https://forum.knime.com/t/run-statistics-for-bench-marking/943","sameer2784","2010-11-28T09:30","run, statist, bench, mark, newbi, explor, tool, see, time, associ, analysi, against, orang, pointer, relev, materi, onlin, sameer",18,"no",,,0,"sameer2784, thor",2,3,8,0
"942","https://forum.knime.com/t/browse-button-does-not-work-when-reopening-workflow/942","holgerbrandl","2010-11-25T17:13","brows, button, work, reopen, fileread, save, histori, log, file, locat, metadadata, directori, unfortant, after, entri, longer, present, filesystem, solut, make, again, delet, correspond, imho, real, showstopp, holger",27,"no",,,0,"holgerbrandl",1,1,9,0
"941","https://forum.knime.com/t/reference-column-filter/941","DavideG","2010-11-24T18:39","refer, column, filter, troubl, appar, simpl, tabl, relev, number, obtain, base, select, report, data, doubl, heather, name, field, row, string, includ, unfortun, work, alway, altern, accord, check, exclud, option, last, version, consol, error, suggest, wrong, procedur, els, same, advanc, david",40,"no",,,0,"Max, DavideG",2,2,11,1
"940","https://forum.knime.com/t/usability-problem-with-execute-an-open-view/940","holgerbrandl","2010-11-23T11:33","usabl, execut, open, view, select, set, visual, invok, context, menu, noth, happen, work, singl, holger",15,"no",,,0,"gabriel, holgerbrandl",2,2,21,0
"939","https://forum.knime.com/t/bug-in-nominal-value-row-filter/939","holgerbrandl","2010-11-23T11:30","bug, nomin, valu, row, filter, remov, multi, select, includ, list, configur, dialog, first, element, direct, move, entri, exclud, work, expect, holger",21,"no",,,0,"gabriel, holgerbrandl",2,2,12,0
"938","https://forum.knime.com/t/transform-data-concatenate-fields-based-on-groups/938","winds","2010-11-19T07:27","transform, data, concaten, field, base, group, read, databas, result, queri, valu, sequenc, ab, ac",14,"no",,,0,"winds, thor",2,3,9,0
"937","https://forum.knime.com/t/node-to-convert-urls-into-clickable-links/937","holgerbrandl","2010-11-18T15:11","convert, url, clickabl, link, turn, column, contain, access, number, should, correspond, page, provid, templat, user, click, cell, accord, show, up, web, browser, obvious, hard, littl, java, background, make, reinvent, wheel, holger",31,"no",,,0,"holgerbrandl, baj",2,2,9,0
"936","https://forum.knime.com/t/pubchem-assay-data-now-available-as-native-knime-files-complete-with-structures/936","wdi","2010-11-17T20:58","pubchem, assay, data, avail, nativ, file, complet, structur, free, download, www, xemistri, pctabl",13,"no",,,0,"wdi, agiani99",2,2,11,0
"935","https://forum.knime.com/t/how-to-search-data-from-database-on-knime/935","Wendy","2010-11-16T12:21","search, data, databas, sdf, exist, reader, first, connect, object, should, wendi",11,"no",,,0,"Wendy, gabriel",2,2,9,0
"934","https://forum.knime.com/t/sharing-data-between-workflows/934","Ergonomist","2010-11-15T16:09","share, data, between, usual, quick, suggest, develop, backlog, lest, forget, mind, incred, bridg, boundari, either, via, copi, past, previous, more, structur, entranc, exit, open, up, whole, world, possibl, complex, awar, howev, necessari, meta, layer, metadata, manag, find, across, flow, requir, enabl, flag, tag",43,"no",,,0,"Ergonomist",1,2,15,0
"933","https://forum.knime.com/t/association-rules/933","merraguntla","2010-11-12T19:44","associ, rule, realiz, edit, exist, post, type, bodi, editor, down, thread, figur, out, option, revert, back, origin, admin",18,"no",,,0,"Iris, merraguntla",2,3,10,0
"932","https://forum.knime.com/t/node-configuration-dialog-support-for-long-column-names/932","Felix_Meyenhofer","2010-11-12T19:17","configur, dialog, support, long, column, name, encount, row, filter, caus, window, place, compon, render, unus, see, screen, shot, link, bellow, possibl, drop, menu, exceed, certain, width, click, expand, follow, default, show, behaviour, dialogcomponentcolumnnameselect, dialogcomponentcolumnfilt",34,"no",,,0,"gabriel, Felix_Meyenhofer",2,3,7,0
"931","https://forum.knime.com/t/looping-and-adding-a-new-column/931","cjthorley","2010-11-10T19:04","loop, ad, column, creat, over, each, record, number, start, again, add, twenti, four, time, gaain, timesa, avail, modul, java, snippet",20,"no",,,0,"gabriel, cjthorley",2,2,23,0
"930","https://forum.knime.com/t/rdkit-integration-available/930","thor","2010-11-09T18:55","rdkit, integr, avail, beta, version, download, open, sourc, chemoinformat, machin, learn, toolkit, develop, main, greg, landrum, novarti, link, file, contain, archiv, updat, site, instal, via, manag, more, detail, inform, follow, soon",31,"no",,,0,"thor, madgpap",2,2,8,0
"926","https://forum.knime.com/t/db-inserts-updates/926","cjthorley","2010-11-05T01:49","db, insert, updat, possibl, loop, over, each, row, file, read, contruct, statement, surpris, come, across, case, modul, enabl, edit, sql, vailabl, where, work, progress",24,"no",,,0,"cjthorley, gabriel, chrisempson, dhunter",4,6,12,0
"925","https://forum.knime.com/t/duplicate-checker-paramter/925","baj","2010-11-04T14:37","duplic, checker, paramt, duplicatecheck, constant, call, max, chunk, size, somehow, changabl, appendedrowswithoptionalin, runninng, gc, guess, crash, log, parallelgcfailedalloc, append, tabl, total, million, row, mani, id, variabl, chang, much, solv, too, open, file, most, probabl, bernd",35,"no",,,0,"thor, baj, wiswedel",3,4,11,0
"924","https://forum.knime.com/t/tabular-data-apriori/924","acuevas","2010-11-01T00:04","tabular, data, apriori, tabl, product, id, transact, tid, extract, rule, associ, process, fail, send, error, messag, execut, weka, work, given, reason, cannot, handl, numer, attribut, howev, chang, string, valu, anoth, happen, train, step, understand, urgent, thanx",36,"no",,,0,"gabriel, acuevas, Jspenc72",3,9,27,0
"923","https://forum.knime.com/t/can-i-use-a-variable-to-define-a-bound-in-the-row-filter-node/923","jontimko","2010-10-29T21:01","variabl, defin, bound, row, filter, abl, configur, anoth, column, tabl, upper, lower, rang, check, assum, flow, knowledg, limit, suggest, exampl, appreci",21,"no",,,0,"carbonmetrics, jontimko",2,2,13,0
"922","https://forum.knime.com/t/error-could-not-connect-to-knime-server/922","martavb","2010-10-29T19:35","error, connect, server, creat, dm, model, run, erro, remoterepositoryview, publicserv, user, guest, reason, fail, time, out, appreci, marta",18,"no",,,0,"Franksch, agiani99, Peter, martavb",4,5,10,0
"919","https://forum.knime.com/t/date-field-calculation/919","carbonmetrics","2010-10-28T15:06","date, field, calcul, differ, between, also, day, octob, henk",9,"no",,,0,"carbonmetrics, dmt",2,4,19,0
"918","https://forum.knime.com/t/embedding-nesting-workflows/918","dgorissen","2010-10-28T13:39","embed, nest, search, site, forum, find, captur, function, number, place, abl, emb, call, out, metanod, duplic, insid, mean, chang, logic, everywher, occur, suspect, possibl, roadmap, dirk",26,"no",,,0,"dgorissen",1,2,22,0
"917","https://forum.knime.com/t/emulating-if-then-else-construct/917","dgorissen","2010-10-27T21:17","emul, els, construct, control, flow, particular, search, exampl, two, chain, high, fidel, low, one, depend, configur, choos, run, start, behaviour, custom, pass, null, output, port, non, activ, dirk",28,"no",,,0,"carbonmetrics, thor, dgorissen, Docminus",4,6,34,0
"916","https://forum.knime.com/t/timeseries-diagram-example/916","c031917","2010-10-27T14:57","timeseri, diagram, exampl, display, analyz, measur, data, contain, date, time, stamp, import, convert, timestamp, string, easi, high, qualiti, also, line, chart, chanc, see, configur, axi, more, group, find, inform, combin, final, avail, somewher, peter",34,"no",,,0,"dmt, c031917",2,4,10,0
"911","https://forum.knime.com/t/stepwise-regression/911","neil","2010-10-25T21:35","stepwis, regress, find, appreci, neil",5,"no",,,0,"gabriel, neil",2,2,19,0
"910","https://forum.knime.com/t/filereader-question/910","baj","2010-10-23T17:13","fileread, comment, line, given, file, actual, both, two, separ, output, one, read, everyth, rowfilt, disadvantag, column, assign, correct, integ, valu, chang, javasnipet, expens, second, twice, data, set, singl, first, charact, somehow, interfac, hang, third, row, filter, order, header, convinc, next, write, base, probabl, perfect, solut, after, through, code, time, find, realiz, point, posit, creat, lot",55,"no",,,0,"baj, Peter",2,2,8,0
"906","https://forum.knime.com/t/filter-rows-limit-rows/906","baj","2010-10-23T15:14","filter, row, limit, number, work, gui, keep, same, execut, command, line, remov, boolean, valu, xml, nor, flow, variabl, dialog, unset, one, solut, set, missingpattern, maxnumofrow, high, clean, suggest, actual, correct, bernd, ps, cannot, assign, flowvari, enabl, becaus, usual, take, too, long, min, load, speed, up, develop, time, design, afraid, forget, chang, again",52,"no",,,0,"baj",1,2,26,0
"909","https://forum.knime.com/t/how-can-you-split-a-csv-file-into-multiple-files-based-on-the-value-of-a-column/909","jontimko","2010-10-22T18:58","split, csv, file, multipl, base, valu, column, find, particular, input, name, newli, generat, exampl, col, cat, dog, follow, tabl, current, java, snippet, minim",23,"no",,,0,"ankey, jontimko, dmt",3,4,89,0
"908","https://forum.knime.com/t/moving-workflows-deleting-them/908","baj","2010-10-22T12:14","move, delet, between, workgroup, found, progress, inform, wkfl, though, wake, up, adrenalin, pump, through, system, time, such, should, work, area, therefor, respect, suggest, chang, word, more, accur, consider, bernd",29,"no",,,0,"gabriel, baj",2,4,9,0
"907","https://forum.knime.com/t/data-input-in-apriori-node-for-rule-association/907","acuevas","2010-10-22T02:01","data, input, apriori, rule, associ, work, web, usag, mine, proyect, transact, ob, number, repres, code, page, exampl, product, mous, session, correct, becaus, extract, mee",24,"no",,,0,"acuevas, Gabriel_Cornejo, gabriel, fmarir",4,7,34,0
"905","https://forum.knime.com/t/working-with-sub-groups/905","jaygill","2010-10-21T02:37","work, sub, group, abl, split, data, base, valu, specif, row, analyz, each, independ, groupbi, calc, basic, stat, onc, beyond, much, case, array, delet, max, min, comput, mean, similar, column, plate, col, across, anoth, popular, tool, jay",36,"no",,,0,"jaygill, gabriel",2,2,9,0
"904","https://forum.knime.com/t/setting-rowfilter-parameters-from-the-command-line/904","baj","2010-10-20T16:36","set, rowfilt, paramet, command, line, script, execut, chang, somth, option, fqr, fpname, inputfil, string, unfortun, concept, work, out, given, xml, config, xmlns, xsi, xmlconfig, key, entri, name, type, xstring, valu, row, filter, model, typeid, stringcomp, columnnam, match, vtype, includ, xboolean, true, casesensit, pattern, nm, haswildcard, fals, isregexpr, hascont, port, index, xint, spec, class, core, data, datatablespec, object, buffereddatat, summari, col, dir, locat, wrong, without, quot, variabl, never, bernd",68,"no",,,0,"baj, wiswedel",2,2,9,0
"903","https://forum.knime.com/t/excel-file-reader/903","peter_J_Ives","2010-10-19T04:06","excel, file, reader, work, out, read, content, spreadsheet, tabl, rather, converitng, csv, format, seen, mention, forum, topic, find, incorppr, most, give, matter, mani, peter",24,"no",,,0,"gabriel, Fundy, miguelmendez28, peter_J_Ives",4,5,13,0
"902","https://forum.knime.com/t/rprop-mlp-learner-domain-range-for-regression/902","martavb","2010-10-18T19:20","rprop, mlp, learner, domain, rang, regress, simpl, xls, reader, normal, run, connect, follow, arn, input, data, consid, first, warn, column, respirat, mean, resolv, advanc, marta",25,"no",,,0,"gabriel, ferry.abt, Pedro, amy, martavb",5,9,219,0
"901","https://forum.knime.com/t/placement-of-new-meta-nodes/901","Ergonomist","2010-10-18T17:53","placement, meta, quick, bug, report, creat, appar, default, center, work, flow, therefor, extens, actual, benefit, first, place, viewport, bottom, right, hand, corner, centr, outsid, quit, confus, suggest, tie, creation, impract, due, mani, adjac, overlap, least, visibl, onc, gold, plate, solut, unoccupi, spot, guess, wait",44,"no",,,0,"Ergonomist, wiswedel",2,3,8,0
"899","https://forum.knime.com/t/flow-variables-in-randomforest-node/899","agiani99","2010-10-14T14:16","flow, variabl, randomforest, notic, rf, trigger, numtre, oder, numfeatur, hint, andrea, zaliani",12,"no",,,0,"gabriel, agiani99, wiswedel",3,4,14,1
"897","https://forum.knime.com/t/excel-reader-freezes-during-configuration/897","Sebastian_Rohrer","2010-10-13T19:19","excel, reader, freez, dure, configur, opensus, machin, whenev, set, file, dialogu, long, time, onc, open, caus, min, somebodi, els, experienc, hint, sebastian",22,"no",,,0,"jontimko, Sebastian_Rohrer",2,2,11,0
"895","https://forum.knime.com/t/error-with-pmml-reader/895","martavb","2010-10-12T17:49","error, pmml, reader, face, xml, file, empmml, generat, sas, enterpris, miner, relat, neural, network, step, em, correct, put, follow, warn, miningschemacontenthandl, missingvaluetreat, support, ignor, skip, outlier, handler, invalid, uci, workspac, emw, valid, cvc, complex, type, element, constant, must, charact, inform, item, becaus, content, empti, sax, saxparseexcept",46,"no",,,0,"gabriel, dmt, martavb",3,11,15,0
"894","https://forum.knime.com/t/csv-writer-question/894","baj","2010-10-11T12:24","csv, writer, set, replac, separ, data, tab, charact, bernd",9,"no",,,0,"gabriel, baj",2,2,11,0
"890","https://forum.knime.com/t/meta-loop-problem/890","baj","2010-10-07T16:35","meta, loop, where, execut, whilst, previous, complet, tablerow, variabl, loopstart, end, same, data, insid, tablewrit, happen, after, first, iter, show, green, dot, while, should, send",25,"no",,,0,"thor, baj",2,6,13,0
"889","https://forum.knime.com/t/rename-node-and-file-selector-widgets-are-partially-broken-on-mac/889","holgerbrandl","2010-10-05T12:57","renam, file, selector, widget, partial, broken, mac, reproduc, connect, arbitrari, ouput, oopen, config, dialog, doubl, click, one, colum, name, ie, column, enabl, checkbox, give, prompt, textfield, after, type, simpli, disapear, reopen, error, gone, workaround, preserv, focus, remov, collegaug, forget, attempt, attribut, achiev, press, tab, onc, same, appli, dialogcomponentfilechoos, select, work, path, without, chang, configur, fileselector, also, occur, windowsxp, vista, feel, welcom, ask, clear, enough, descript, holger",66,"no",,,0,"holgerbrandl, dmt",2,2,8,0
"886","https://forum.knime.com/t/unexpected-reading-limitation-with-arff-reader-node/886","jmorand","2010-10-04T19:52","unexpect, read, limit, arff, reader, user, creat, program, file, writer, line, long, part, onc, ran, check, output, tabl, data, display, right, click, notic, wherea, differ, editor, anybodi, bug, normal, advanc",30,"no",,,0,"gabriel, jmorand",2,2,9,0
"885","https://forum.knime.com/t/flow-variables/885","HGLuter","2010-10-01T23:26","flow, variabl, run, see, anywher, dknime, expert, mode, true, under, eclips, vmarg, xmx, set, configur, detail, page, ad, ini, access, intent, report, function, also, select, file, menu, again, activ, option",30,"no",,,0,"HGLuter, wiswedel",2,4,11,0
"884","https://forum.knime.com/t/model-ensembles/884","Paul","2010-10-01T01:44","model, ensembl, possibl, generat, exampl, decis, tree, nearest, neighbour, neural, network, combin, their, predict, one, each, vote, classifi, case",19,"no",,,0,"gabriel, Paul",2,2,10,0
"883","https://forum.knime.com/t/rprop-mlp-learner-help-only-double-columns-for-input/883","Taariq","2010-09-30T19:38","rprop, mlp, learner, doubl, column, input, day, give, error, mean",10,"no",,,0,"tania-gomes, gabriel, Taariq, martavb",4,9,302,0
"882","https://forum.knime.com/t/time-field-extraction-a-la-groupby-node/882","Ergonomist","2010-09-27T17:29","time, field, extract, la, groupbi, anoth, topic, bring, up, busi, analyt, work, lot, date, seri, data, splendid, improv, mass, inform, similar, permit, prefix, suffix, aggreg, automat, year, month, dow, calcul, differ, select, against, runtim, memori, risk, includ, min, max, each, successor, predecessor, consid, oh, iso, compliant, week, number, without, cater, rang, terribl, too",53,"no",,,0,"Ergonomist",1,1,10,0
"881","https://forum.knime.com/t/f2-renames-workflows-but-not-nodes/881","Ergonomist","2010-09-27T17:18","renam, littl, observt, minor, featur, request, long, notic, act, shortcut, key, see, actual, work, level, latter, probabl, due, more, eclips, side, anyhow, appreci, eventu, too, least, under, window, ose, differ, expect, behaviour",32,"no",,,0,"gabriel, Ergonomist",2,2,7,0
"880","https://forum.knime.com/t/collection-column-without-null-values/880","Max","2010-09-23T20:09","collect, column, without, null, valu, creat, item, set, finder, cell, empti, includ, receiv, max",14,"no",,,0,"Iris, Max, kpi, wiswedel",4,6,30,0
"878","https://forum.knime.com/t/column-filter-adds-new-columns-to-include-list/878","Max","2010-09-23T19:19","column, filter, add, includ, list, data, set, automat, flow, further, normal, work, sometim, especi, weka, cluster, broke, becaus, input, port, max",21,"no",,,0,"gabriel, Max",2,3,19,0
"877","https://forum.knime.com/t/troubles-with-joiner-node-dialog/877","Max","2010-09-23T17:43","troubl, joiner, dialog, laptop, screen, resolut, chang, set, column, select, tab, close, vertic, scroolbar, cann, option, duplic, make, height, maxim, work, instead, max",23,"no",,,0,"Max, dmt",2,2,8,0
"875","https://forum.knime.com/t/date-field/875","carbonmetrics","2010-09-21T02:10","date, field, general, creat, time, column, import, excel, recogn, such, string, work, generat, dateandtim, data, everyth, henk",17,"no",,,0,"carbonmetrics, Iris, Peter",3,4,9,0
"874","https://forum.knime.com/t/date-time-column-time-difference/874","carbonmetrics","2010-09-18T21:20","date, time, column, differ, file, string, format, nov, import, straight, excel, csv, where, recogn, calcul, between, valu, also, sting, reach, maximum, number, fail, incorrect, henk",25,"no",,,0,"carbonmetrics, dmt",2,3,16,0
"870","https://forum.knime.com/t/pivot-column-into-multiple-columns/870","carbonmetrics","2010-09-13T12:31","pivot, column, multipl, mani, databas, follow, structur, valu, paramet, split, each, own, manag, case, left, behind, join, find, right, togeth, anymor, either, creat, load, duplic, empti, tabl, henk",28,"no",,,0,"carbonmetrics, gabriel",2,4,10,0
"865","https://forum.knime.com/t/how-to-write-fingerprints-of-molecules-to-a-file/865","leander","2010-09-09T19:35","write, fingerprint, molecul, file, modul, cdk, packag, convert, howev, out, csv, writer, exampl, complain, accept, type, bitvector, string, anoth, leander, schietgat",21,"no",,,0,"thor, leander",2,2,11,0
"862","https://forum.knime.com/t/connecting-to-sql-server/862","joe","2010-09-06T19:08","connect, sql, server, follow, set, databas, reader, driver, microsoft, sqlserver, jdbc, sqlserverdriv, url, localhost, databasenam, aux, fail, messag, java, sqlexcept, util, concurr, timeoutexcept, wrong, joe",25,"no",,,0,"gabriel, joe",2,2,10,0
"861","https://forum.knime.com/t/joining-number-columns-does-not-work-in-many-cases/861","holgerbrandl","2010-09-06T12:27","join, number, column, work, mani, case, almost, daili, user, our, lab, show, up, desk, complain, solut, alway, same, defin, map, integ, onto, doubl, colunmn, awar, log, messag, consol, hard, anybodi, without, bold, background, make, sens, out, ask, biologist, psychologist, type, mismatch, mean, furthermor, see, reason, match, against, attribut, minor, chang, necessari, implement, featur, simpl, cast, becom, befor, enhanc, eas, holger, ps, appli, refer, row, filter",65,"no",,,0,"holgerbrandl, wiswedel",2,2,8,0
"860","https://forum.knime.com/t/knime-log-where-to-limit-the-size/860","baj","2010-09-02T14:25","log, where, limit, size, analyz, batch, execut, file, impress, truncat, first, entri, lost, see, also, old, gz, indic, mechan, place, overwritten, append, solut, lot, inform, destroy, desper, run, variabl, set, chang, behavior, bernd",33,"no",,,0,"thor, baj",2,2,12,0
"859","https://forum.knime.com/t/protecting-nodes-flows-against-reset/859","Ergonomist","2010-09-01T14:22","protect, flow, against, reset, wait, calcualt, intens, loop, finish, wondert, whether, either, make, least, undoabl, chang, more, less, calcul, heavi, past, accid, noth, minut, categori, play, leagu, realli, avoid",29,"no",,,0,"Ergonomist, holgerbrandl, wiswedel",3,4,14,0
"858","https://forum.knime.com/t/count-loops-counting-incorrectly/858","Ergonomist","2010-09-01T13:40","count, loop, incorrect, notic, odd, behaviour, set, time, instead, trigger, suppos, miss, mark, somewhat, too, nest, effect, though, insid, anoth, up",21,"no",,,0,"Ergonomist, thor",2,3,15,0
"857","https://forum.knime.com/t/database-reader-error-duplicate-row-id/857","edated","2010-08-31T14:03","databas, reader, error, duplic, row, id, put, quit, complic, sql, queri, generat, output, tabl, uniqu, follow, messag, execut, fail, encount, number, mean, prevent, edwin",24,"no",,,0,"edated, gabriel, tobias.koetter, dipti.nemade, huan.mo",5,5,87,0
"80","https://forum.knime.com/t/can-we-use-mongodb-jdbc-driver/80","doryokujin","2010-08-30T20:33","mongodb, jdbc, driver, doryokujin, sutud, univers, japan, found, load, mongo, lib, jar, file, prefer, databas, recogn, dbreader, advic",18,"no",,,0,"doryokujin, gabriel, michelle.futuredelta",3,3,23,0
"855","https://forum.knime.com/t/write-in-a-mysql-database/855","acuevas","2010-08-30T07:41","write, mysql, databas, read, file, reader, save, differ, row, column, writer, load, connector, send, alert, valid, xml, understand, happen, somebodi, grateful, alan",22,"no",,,0,"Max, acuevas, Peter",3,3,10,0
"854","https://forum.knime.com/t/knime-batch-command-cant-work-well/854","doryokujin","2010-08-29T12:21","batch, command, work, nicknam, doryokujin, poor, english, read, faq, run, mode, line, without, graphic, user, interfac, make, simpl, contain, csv, reader, id, writer, execut, output, csvfile, path, decid, program, within, xml, input, option, pre, nosplash, applic, product, workflowdir, home, workspac, url, irisdataset, data, trn, string, error, massag, load, model, set, fail, invalid, protocol, hoge, main, warn, avail, core, invalidsettingsexcept, base, io, csvreader, csvreaderconfig, loadsettingsinmodel, java, csvreadernodemodel, validateset, solv, file, proper, teach",71,"no",,,0,"doryokujin, thor",2,3,14,0
"853","https://forum.knime.com/t/recoding-values-in-integer-vars/853","troymclure","2010-08-26T20:57","recod, valu, integ, var, one, column, should, replac, noth, becaus, initi, dataset, code, miss, left, unchang, type, found, oper, simpl, work, spss, accomplish, easi, daniel",25,"no",,,0,"troymclure, Iris, Max, wiswedel",4,5,12,0
